https,csp,hsts,x_frame_options,x_content_type_options,secure_cookie,httponly_cookie,samesite_cookie,num_forms,password_fields,url_length,query_parameters,external_scripts,inline_scripts,http_status,sql_error_indicator,reflected_payload_indicator,server_error_indicator,mixed_content_count,exposed_paths,blind_sqli_indicator,dom_xss_indicator,csrf_missing_token,unsafe_upload_indicator,weak_session_indicator,weak_csp_indicator,open_redirect_indicator,command_input_surface,file_path_input_surface,stored_input_surface,file_upload_surface,login_surface,api_surface,label
1,1,1,0,1,1,0,1,1,0,125,0,2,4,500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,HIGH
1,1,1,1,1,1,1,0,0,0,50,0,16,8,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,0,124,3,28,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,38,3,27,7,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LOW
0,1,0,1,1,1,0,1,3,0,62,4,20,8,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,1,0,97,0,16,9,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,39,4,25,1,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,0,1,1,1,1,1,1,0,110,0,27,10,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,81,3,23,8,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,0,1,1,1,3,0,37,2,27,5,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
0,0,0,1,1,0,1,1,2,0,30,1,28,6,200,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,CRITICAL
0,1,0,0,1,1,1,1,1,0,146,4,11,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,0,1,0,1,1,1,0,150,2,24,7,200,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,1,0,0,0,0,74,3,24,10,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,0,0,0,127,3,20,1,302,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,130,3,23,6,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,1,0,4,0,29,0,17,0,200,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,0,35,1,1,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,0,3,0,138,2,12,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,1,1,0,0,0,1,0,0,0,46,2,22,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,63,2,5,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,1,70,1,25,6,200,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,LOW
1,1,1,1,1,1,1,1,2,0,117,4,13,0,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,0,0,0,145,3,15,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
0,1,0,1,1,0,1,1,0,0,90,1,19,4,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,1,1,1,1,0,51,3,13,9,301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,28,0,27,2,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,0,70,4,5,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,4,0,59,4,15,10,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,0,0,1,2,2,123,0,20,4,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,HIGH
1,0,1,1,1,1,1,1,0,0,57,1,13,8,200,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,3,0,24,1,0,1,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,18,2,10,10,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,86,2,12,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,0,116,0,18,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SAFE
0,1,0,1,1,0,1,1,4,0,148,4,19,8,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,1,0,136,4,15,9,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,HIGH
1,1,0,1,1,1,1,1,1,0,80,1,3,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,0,55,3,0,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,0,1,1,1,1,0,1,2,0,28,1,27,8,301,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,1,0,26,1,9,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,0,1,0,0,1,1,4,0,146,0,3,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,MEDIUM
1,1,1,0,1,1,1,0,3,0,65,1,7,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,0,1,0,1,1,105,1,27,0,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,CRITICAL
1,1,0,1,1,0,0,1,4,0,45,1,3,9,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,0,0,1,1,1,3,2,25,4,9,3,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,30,2,1,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SAFE
1,1,1,1,1,1,0,0,3,0,21,1,8,10,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,MEDIUM
1,1,0,1,1,1,1,1,0,0,75,2,15,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,0,1,0,113,1,28,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,0,63,1,9,6,200,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,1,1,135,4,23,3,301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,HIGH
1,1,1,1,1,1,1,1,1,0,25,4,7,8,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,0,0,0,1,0,24,3,8,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,1,0,1,4,0,106,2,25,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,HIGH
1,0,1,1,1,1,0,1,4,0,60,2,27,1,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,MEDIUM
0,1,0,1,1,0,1,1,4,2,130,4,27,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HIGH
0,1,0,1,1,0,0,1,3,0,105,1,8,3,200,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,2,2,137,1,17,5,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,LOW
1,1,1,1,1,1,1,1,4,0,66,2,1,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,1,1,1,0,1,4,0,144,3,26,10,302,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,85,4,1,10,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CRITICAL
1,1,0,1,1,1,1,1,0,0,105,1,21,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,2,0,81,2,11,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,LOW
1,1,1,1,1,1,0,1,2,0,95,2,17,8,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,0,1,1,1,1,1,1,2,0,48,1,6,8,302,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HIGH
0,1,0,0,1,1,1,0,0,0,93,0,5,6,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,0,0,2,0,51,1,4,5,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,0,0,1,0,1,0,40,4,21,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,133,1,23,4,200,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,3,0,142,2,27,5,302,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,0,0,81,3,20,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,39,3,6,3,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,0,1,1,0,0,0,1,2,0,58,4,24,2,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,2,26,2,13,9,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
0,1,0,1,1,0,1,1,2,0,57,1,23,3,302,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,3,0,64,1,19,3,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,LOW
1,1,0,1,1,1,1,1,4,0,53,0,18,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,0,0,0,1,1,1,2,0,50,4,24,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,0,1,1,1,1,1,1,3,0,112,2,8,2,200,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,4,0,58,3,0,9,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,0,1,1,1,3,0,148,1,9,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,LOW
0,1,0,1,1,0,1,1,4,0,108,1,20,1,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,CRITICAL
0,1,0,1,1,0,0,1,1,1,18,4,17,7,302,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,CRITICAL
1,1,1,1,1,1,1,1,2,0,92,4,15,3,302,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,39,3,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,4,0,37,0,23,6,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,0,0,1,1,1,1,1,3,0,81,2,9,1,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,63,3,27,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,0,0,1,1,0,1,1,2,0,53,2,2,8,200,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,HIGH
1,0,1,1,1,1,1,1,1,0,85,0,3,9,500,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,128,0,27,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
0,1,0,1,1,1,1,0,1,0,123,1,9,0,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,CRITICAL
1,1,1,1,1,1,0,1,1,0,119,3,8,8,200,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,HIGH
1,1,1,1,1,1,1,1,0,0,99,0,25,9,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,143,4,24,2,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,1,1,1,0,0,75,3,7,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,3,0,102,4,25,7,200,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,0,0,35,3,14,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,1,4,0,49,2,0,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,4,0,112,4,23,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,0,1,0,1,1,0,1,4,1,111,4,18,10,200,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,MEDIUM
0,1,0,1,1,1,1,0,0,0,95,1,26,0,302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,125,2,11,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
0,1,0,1,1,0,1,0,4,0,44,1,20,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,1,1,1,0,0,121,4,5,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,3,0,130,1,8,9,500,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,82,2,4,8,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,1,1,1,1,1,1,2,0,49,2,14,3,200,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,107,1,4,9,301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,0,1,0,66,4,14,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,0,1,1,1,1,1,0,0,145,1,26,8,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,0,131,4,17,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,0,1,1,1,2,0,144,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,LOW
1,1,1,1,1,1,0,1,4,0,59,1,5,8,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,0,1,1,1,0,30,4,3,9,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,80,1,27,5,302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,CRITICAL
1,1,1,1,1,1,1,1,0,0,104,4,5,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,3,0,103,0,0,1,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,HIGH
1,0,1,1,0,1,1,1,1,0,139,1,17,6,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,1,0,28,3,22,4,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,LOW
1,1,0,1,1,1,1,1,1,0,124,0,15,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LOW
0,1,0,0,1,1,1,1,2,0,147,3,22,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,3,0,29,2,13,8,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,1,0,76,2,16,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,92,1,4,1,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,CRITICAL
0,1,0,1,1,1,1,1,3,0,147,3,15,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,0,0,1,0,1,1,1,3,0,85,4,8,8,200,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,2,0,112,0,4,8,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,LOW
1,1,1,0,1,0,0,0,0,0,88,3,27,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,0,1,1,2,0,51,2,1,8,200,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,4,0,88,4,18,3,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,0,1,0,1,0,0,1,1,85,1,16,5,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,MEDIUM
1,1,1,1,1,1,1,1,1,0,52,2,18,2,200,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,0,3,2,63,4,15,8,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,CRITICAL
1,1,0,1,1,1,0,0,3,0,62,0,2,5,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,95,1,18,1,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
0,0,0,1,1,1,1,0,2,0,81,1,0,7,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,HIGH
0,0,0,1,1,0,1,1,0,0,47,1,21,5,302,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,0,1,4,0,78,4,25,3,200,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,2,0,51,2,4,2,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CRITICAL
1,0,1,1,1,1,0,1,0,0,89,3,25,0,200,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,1,0,75,3,9,0,302,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,HIGH
1,1,0,1,1,1,1,1,3,0,84,0,26,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,0,1,1,1,1,1,1,1,1,95,4,18,3,302,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,26,3,20,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,0,0,0,145,1,8,7,302,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,1,1,1,0,0,84,2,21,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,0,0,0,133,4,24,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,46,2,19,5,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,1,0,0,84,2,21,1,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,3,0,147,1,27,6,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,1,0,24,2,22,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,SAFE
1,1,1,1,1,1,1,0,0,0,30,0,28,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,0,1,0,1,1,0,1,3,0,26,4,11,9,200,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,0,3,1,72,0,25,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,LOW
0,1,0,1,1,1,1,1,1,0,51,2,24,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,1,1,28,1,14,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,0,1,0,1,0,1,4,0,144,4,11,3,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,MEDIUM
1,0,1,0,1,1,1,0,4,0,93,0,26,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,51,1,5,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,2,99,2,13,6,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,SAFE
1,1,1,1,1,1,1,0,4,0,91,0,26,6,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
0,0,0,1,1,0,1,1,4,1,136,2,23,7,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,HIGH
1,1,0,1,1,1,1,1,0,0,141,0,15,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,0,1,1,0,1,0,1,3,0,127,0,13,4,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,4,1,137,0,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,0,1,1,0,1,1,0,0,25,2,20,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,1,1,1,3,0,79,1,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,0,0,1,1,0,0,102,4,5,8,301,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
0,0,0,1,1,0,1,1,4,0,124,4,4,0,200,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,135,3,2,8,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,0,1,1,0,99,4,13,3,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,63,1,11,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,2,89,2,2,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,0,2,2,117,0,8,10,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,LOW
1,1,1,0,1,1,1,0,4,0,50,3,10,6,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,MEDIUM
1,1,1,1,0,1,1,1,3,0,142,4,5,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,19,1,11,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,0,1,1,2,0,86,3,28,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,143,3,23,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,1,1,1,1,1,4,1,40,4,22,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,LOW
1,1,1,1,0,0,1,1,1,0,59,1,27,4,200,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,0,0,1,0,0,4,1,102,4,0,6,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,MEDIUM
0,1,0,1,1,0,1,0,3,1,70,2,6,5,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,HIGH
1,1,1,1,1,1,1,1,3,0,50,1,19,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,3,0,66,3,23,0,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,145,0,25,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,0,0,1,1,1,0,0,119,0,15,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,2,0,115,4,7,6,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,119,1,20,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,0,1,1,1,0,1,1,1,0,57,0,6,3,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,MEDIUM
